image_num,label
2415.png,tensor([5])
2416.png,tensor([8])
2417.png,tensor([5])
2418.png,tensor([2])
2419.png,tensor([5])
2420.png,tensor([0])
2421.png,tensor([9])
2422.png,tensor([0])
2423.png,tensor([7])
2424.png,tensor([3])
2425.png,tensor([6])
2426.png,tensor([7])
2427.png,tensor([1])
2428.png,tensor([1])
2429.png,tensor([4])
2430.png,tensor([9])
2431.png,tensor([7])
2432.png,tensor([6])
2433.png,tensor([8])
2434.png,tensor([0])
2435.png,tensor([3])
2436.png,tensor([9])
2437.png,tensor([0])
2438.png,tensor([7])
2439.png,tensor([1])
2440.png,tensor([0])
2441.png,tensor([7])
2442.png,tensor([0])
2443.png,tensor([8])
2444.png,tensor([5])
2445.png,tensor([9])
2446.png,tensor([8])
2447.png,tensor([0])
2448.png,tensor([9])
2449.png,tensor([0])
2450.png,tensor([0])
2451.png,tensor([0])
2452.png,tensor([9])
2453.png,tensor([8])
2454.png,tensor([3])
2455.png,tensor([5])
2456.png,tensor([1])
2457.png,tensor([4])
2458.png,tensor([5])
2459.png,tensor([0])
2460.png,tensor([6])
2461.png,tensor([3])
2462.png,tensor([3])
2463.png,tensor([1])
2464.png,tensor([5])
2465.png,tensor([8])
2466.png,tensor([7])
2467.png,tensor([9])
2468.png,tensor([3])
2469.png,tensor([3])
2470.png,tensor([6])
2471.png,tensor([9])
2472.png,tensor([3])
2473.png,tensor([8])
2474.png,tensor([9])
2475.png,tensor([4])
2476.png,tensor([1])
2477.png,tensor([5])
2478.png,tensor([5])
2479.png,tensor([0])
2480.png,tensor([1])
2481.png,tensor([0])
2482.png,tensor([8])
2483.png,tensor([5])
2484.png,tensor([3])
2485.png,tensor([6])
2486.png,tensor([7])
2487.png,tensor([3])
2488.png,tensor([6])
2489.png,tensor([8])
2490.png,tensor([8])
2491.png,tensor([2])
2492.png,tensor([8])
2493.png,tensor([9])
2494.png,tensor([3])
2495.png,tensor([1])
2496.png,tensor([0])
2497.png,tensor([7])
2498.png,tensor([9])
2499.png,tensor([2])
2500.png,tensor([2])
2501.png,tensor([4])
2502.png,tensor([5])
2503.png,tensor([4])
2504.png,tensor([4])
2505.png,tensor([4])
2506.png,tensor([9])
2507.png,tensor([4])
2508.png,tensor([2])
2509.png,tensor([5])
2510.png,tensor([8])
2511.png,tensor([1])
2512.png,tensor([4])
2513.png,tensor([1])
2514.png,tensor([3])
2515.png,tensor([9])
2516.png,tensor([4])
2517.png,tensor([4])
2518.png,tensor([5])
2519.png,tensor([2])
2520.png,tensor([8])
2521.png,tensor([2])
2522.png,tensor([5])
2523.png,tensor([5])
2524.png,tensor([7])
2525.png,tensor([6])
2526.png,tensor([1])
2527.png,tensor([7])
2528.png,tensor([8])
2529.png,tensor([0])
2530.png,tensor([1])
2531.png,tensor([0])
2532.png,tensor([1])
2533.png,tensor([3])
2534.png,tensor([5])
2535.png,tensor([4])
2536.png,tensor([5])
2537.png,tensor([5])
2538.png,tensor([6])
2539.png,tensor([5])
2540.png,tensor([1])
2541.png,tensor([7])
2542.png,tensor([0])
2543.png,tensor([5])
2544.png,tensor([1])
2545.png,tensor([1])
2546.png,tensor([2])
2547.png,tensor([8])
2548.png,tensor([9])
2549.png,tensor([9])
2550.png,tensor([8])
2551.png,tensor([6])
2552.png,tensor([3])
2553.png,tensor([5])
2554.png,tensor([6])
2555.png,tensor([5])
2556.png,tensor([7])
2557.png,tensor([1])
2558.png,tensor([8])
2559.png,tensor([6])
2560.png,tensor([6])
2561.png,tensor([7])
2562.png,tensor([0])
2563.png,tensor([6])
2564.png,tensor([6])
2565.png,tensor([7])
2566.png,tensor([8])
2567.png,tensor([8])
2568.png,tensor([3])
2569.png,tensor([5])
2570.png,tensor([6])
2571.png,tensor([5])
2572.png,tensor([0])
2573.png,tensor([7])
2574.png,tensor([9])
2575.png,tensor([9])
2576.png,tensor([8])
2577.png,tensor([6])
2578.png,tensor([0])
2579.png,tensor([2])
2580.png,tensor([8])
2581.png,tensor([8])
2582.png,tensor([2])
2583.png,tensor([5])
2584.png,tensor([2])
2585.png,tensor([4])
2586.png,tensor([4])
2587.png,tensor([9])
2588.png,tensor([0])
2589.png,tensor([6])
2590.png,tensor([0])
2591.png,tensor([5])
2592.png,tensor([4])
2593.png,tensor([4])
2594.png,tensor([4])
2595.png,tensor([7])
2596.png,tensor([7])
2597.png,tensor([6])
2598.png,tensor([1])
2599.png,tensor([3])
2600.png,tensor([3])
2601.png,tensor([3])
2602.png,tensor([9])
2603.png,tensor([2])
2604.png,tensor([5])
2605.png,tensor([9])
2606.png,tensor([7])
2607.png,tensor([2])
2608.png,tensor([7])
2609.png,tensor([0])
2610.png,tensor([0])
2611.png,tensor([6])
2612.png,tensor([9])
2613.png,tensor([2])
2614.png,tensor([8])
2615.png,tensor([3])
2616.png,tensor([2])
2617.png,tensor([8])
2618.png,tensor([9])
2619.png,tensor([2])
2620.png,tensor([8])
2621.png,tensor([6])
2622.png,tensor([4])
2623.png,tensor([6])
2624.png,tensor([4])
2625.png,tensor([6])
2626.png,tensor([4])
2627.png,tensor([4])
2628.png,tensor([7])
2629.png,tensor([7])
2630.png,tensor([9])
2631.png,tensor([8])
2632.png,tensor([4])
2633.png,tensor([2])
2634.png,tensor([4])
2635.png,tensor([0])
2636.png,tensor([9])
2637.png,tensor([6])
2638.png,tensor([5])
2639.png,tensor([5])
2640.png,tensor([2])
2641.png,tensor([8])
2642.png,tensor([8])
2643.png,tensor([2])
2644.png,tensor([3])
2645.png,tensor([2])
2646.png,tensor([4])
2647.png,tensor([3])
2648.png,tensor([2])
2649.png,tensor([7])
2650.png,tensor([1])
2651.png,tensor([4])
2652.png,tensor([6])
2653.png,tensor([3])
2654.png,tensor([9])
2655.png,tensor([6])
2656.png,tensor([4])
2657.png,tensor([5])
2658.png,tensor([4])
2659.png,tensor([1])
2660.png,tensor([4])
2661.png,tensor([7])
2662.png,tensor([6])
2663.png,tensor([1])
2664.png,tensor([6])
2665.png,tensor([2])
2666.png,tensor([5])
2667.png,tensor([1])
2668.png,tensor([0])
2669.png,tensor([1])
2670.png,tensor([5])
2671.png,tensor([5])
2672.png,tensor([2])
2673.png,tensor([7])
2674.png,tensor([5])
2675.png,tensor([3])
2676.png,tensor([5])
2677.png,tensor([0])
2678.png,tensor([0])
2679.png,tensor([0])
2680.png,tensor([3])
2681.png,tensor([3])
2682.png,tensor([0])
2683.png,tensor([4])
2684.png,tensor([9])
2685.png,tensor([5])
2686.png,tensor([8])
2687.png,tensor([4])
2688.png,tensor([5])
2689.png,tensor([4])
2690.png,tensor([4])
2691.png,tensor([1])
2692.png,tensor([4])
2693.png,tensor([7])
2694.png,tensor([9])
2695.png,tensor([0])
2696.png,tensor([3])
2697.png,tensor([2])
2698.png,tensor([3])
2699.png,tensor([5])
2700.png,tensor([3])
2701.png,tensor([1])
2702.png,tensor([3])
2703.png,tensor([4])
2704.png,tensor([6])
2705.png,tensor([5])
2706.png,tensor([5])
2707.png,tensor([5])
2708.png,tensor([6])
2709.png,tensor([6])
2710.png,tensor([0])
2711.png,tensor([7])
2712.png,tensor([7])
2713.png,tensor([8])
2714.png,tensor([3])
2715.png,tensor([9])
2716.png,tensor([6])
2717.png,tensor([3])
2718.png,tensor([7])
2719.png,tensor([0])
2720.png,tensor([7])
2721.png,tensor([3])
2722.png,tensor([9])
2723.png,tensor([0])
2724.png,tensor([9])
2725.png,tensor([7])
2726.png,tensor([3])
2727.png,tensor([2])
2728.png,tensor([5])
2729.png,tensor([1])
2730.png,tensor([6])
2731.png,tensor([1])
2732.png,tensor([5])
2733.png,tensor([6])
2734.png,tensor([4])
2735.png,tensor([1])
2736.png,tensor([1])
2737.png,tensor([4])
2738.png,tensor([9])
2739.png,tensor([1])
2740.png,tensor([4])
2741.png,tensor([0])
2742.png,tensor([8])
2743.png,tensor([1])
2744.png,tensor([7])
2745.png,tensor([2])
2746.png,tensor([8])
2747.png,tensor([7])
2748.png,tensor([7])
2749.png,tensor([6])
2750.png,tensor([5])
2751.png,tensor([5])
2752.png,tensor([2])
2753.png,tensor([5])
2754.png,tensor([6])
2755.png,tensor([0])
2756.png,tensor([6])
2757.png,tensor([3])
2758.png,tensor([4])
2759.png,tensor([2])
2760.png,tensor([2])
2761.png,tensor([2])
2762.png,tensor([1])
2763.png,tensor([6])
2764.png,tensor([2])
2765.png,tensor([4])
2766.png,tensor([3])
2767.png,tensor([6])
2768.png,tensor([3])
2769.png,tensor([9])
2770.png,tensor([4])
2771.png,tensor([5])
2772.png,tensor([2])
2773.png,tensor([1])
2774.png,tensor([5])
2775.png,tensor([9])
2776.png,tensor([7])
2777.png,tensor([9])
2778.png,tensor([9])
2779.png,tensor([4])
2780.png,tensor([4])
2781.png,tensor([0])
2782.png,tensor([4])
2783.png,tensor([9])
2784.png,tensor([2])
2785.png,tensor([6])
2786.png,tensor([7])
2787.png,tensor([4])
2788.png,tensor([8])
2789.png,tensor([2])
2790.png,tensor([4])
2791.png,tensor([0])
2792.png,tensor([6])
2793.png,tensor([9])
2794.png,tensor([0])
2795.png,tensor([8])
2796.png,tensor([8])
2797.png,tensor([0])
2798.png,tensor([4])
2799.png,tensor([2])
2800.png,tensor([9])
2801.png,tensor([4])
2802.png,tensor([2])
2803.png,tensor([9])
2804.png,tensor([8])
2805.png,tensor([7])
2806.png,tensor([2])
2807.png,tensor([8])
2808.png,tensor([4])
2809.png,tensor([4])
2810.png,tensor([1])
2811.png,tensor([6])
2812.png,tensor([4])
2813.png,tensor([8])
2814.png,tensor([4])
2815.png,tensor([9])
2816.png,tensor([6])
2817.png,tensor([0])
2818.png,tensor([1])
2819.png,tensor([0])
2820.png,tensor([6])
2821.png,tensor([6])
2822.png,tensor([6])
2823.png,tensor([5])
2824.png,tensor([7])
2825.png,tensor([6])
2826.png,tensor([1])
2827.png,tensor([5])
2828.png,tensor([2])
2829.png,tensor([2])
2830.png,tensor([7])
2831.png,tensor([2])
2832.png,tensor([9])
2833.png,tensor([8])
2834.png,tensor([5])
2835.png,tensor([2])
2836.png,tensor([8])
2837.png,tensor([3])
2838.png,tensor([5])
2839.png,tensor([0])
2840.png,tensor([8])
2841.png,tensor([6])
2842.png,tensor([9])
2843.png,tensor([6])
2844.png,tensor([5])
2845.png,tensor([6])
2846.png,tensor([1])
2847.png,tensor([0])
2848.png,tensor([3])
2849.png,tensor([7])
2850.png,tensor([6])
2851.png,tensor([9])
2852.png,tensor([4])
2853.png,tensor([4])
2854.png,tensor([4])
2855.png,tensor([6])
2856.png,tensor([5])
2857.png,tensor([8])
2858.png,tensor([1])
2859.png,tensor([8])
2860.png,tensor([5])
2861.png,tensor([7])
2862.png,tensor([3])
2863.png,tensor([4])
2864.png,tensor([3])
2865.png,tensor([3])
2866.png,tensor([5])
2867.png,tensor([1])
2868.png,tensor([8])
2869.png,tensor([2])
2870.png,tensor([4])
2871.png,tensor([6])
2872.png,tensor([4])
2873.png,tensor([8])
2874.png,tensor([6])
2875.png,tensor([4])
2876.png,tensor([1])
2877.png,tensor([6])
2878.png,tensor([7])
2879.png,tensor([3])
2880.png,tensor([8])
2881.png,tensor([6])
2882.png,tensor([4])
2883.png,tensor([8])
2884.png,tensor([7])
2885.png,tensor([9])
2886.png,tensor([3])
2887.png,tensor([9])
2888.png,tensor([8])
2889.png,tensor([5])
2890.png,tensor([8])
2891.png,tensor([2])
2892.png,tensor([0])
2893.png,tensor([5])
2894.png,tensor([4])
2895.png,tensor([0])
2896.png,tensor([8])
2897.png,tensor([8])
2898.png,tensor([1])
2899.png,tensor([7])
2900.png,tensor([9])
2901.png,tensor([1])
2902.png,tensor([4])
2903.png,tensor([2])
2904.png,tensor([3])
2905.png,tensor([1])
2906.png,tensor([5])
2907.png,tensor([2])
2908.png,tensor([7])
2909.png,tensor([0])
2910.png,tensor([0])
2911.png,tensor([9])
2912.png,tensor([2])
2913.png,tensor([6])
2914.png,tensor([7])
2915.png,tensor([7])
2916.png,tensor([7])
2917.png,tensor([7])
2918.png,tensor([0])
2919.png,tensor([8])
2920.png,tensor([4])
2921.png,tensor([9])
2922.png,tensor([5])
2923.png,tensor([4])
2924.png,tensor([8])
2925.png,tensor([4])
2926.png,tensor([2])
2927.png,tensor([6])
2928.png,tensor([3])
2929.png,tensor([8])
2930.png,tensor([0])
2931.png,tensor([1])
2932.png,tensor([0])
2933.png,tensor([9])
2934.png,tensor([0])
2935.png,tensor([7])
2936.png,tensor([9])
2937.png,tensor([7])
2938.png,tensor([4])
2939.png,tensor([4])
2940.png,tensor([1])
2941.png,tensor([5])
2942.png,tensor([9])
2943.png,tensor([8])
2944.png,tensor([9])
2945.png,tensor([1])
2946.png,tensor([1])
2947.png,tensor([6])
2948.png,tensor([4])
2949.png,tensor([7])
2950.png,tensor([5])
2951.png,tensor([1])
2952.png,tensor([2])
2953.png,tensor([0])
2954.png,tensor([8])
2955.png,tensor([8])
2956.png,tensor([5])
2957.png,tensor([5])
2958.png,tensor([1])
2959.png,tensor([6])
2960.png,tensor([8])
2961.png,tensor([4])
2962.png,tensor([1])
2963.png,tensor([8])
2964.png,tensor([1])
2965.png,tensor([1])
2966.png,tensor([8])
2967.png,tensor([4])
2968.png,tensor([0])
2969.png,tensor([5])
2970.png,tensor([2])
2971.png,tensor([6])
2972.png,tensor([9])
2973.png,tensor([8])
2974.png,tensor([6])
2975.png,tensor([2])
2976.png,tensor([5])
2977.png,tensor([7])
2978.png,tensor([0])
2979.png,tensor([9])
2980.png,tensor([8])
2981.png,tensor([2])
2982.png,tensor([2])
2983.png,tensor([8])
2984.png,tensor([6])
2985.png,tensor([5])
2986.png,tensor([5])
2987.png,tensor([1])
2988.png,tensor([7])
2989.png,tensor([4])
2990.png,tensor([5])
2991.png,tensor([9])
2992.png,tensor([8])
2993.png,tensor([1])
2994.png,tensor([3])
2995.png,tensor([8])
2996.png,tensor([7])
2997.png,tensor([6])
2998.png,tensor([3])
2999.png,tensor([6])
3000.png,tensor([6])
3001.png,tensor([9])
3002.png,tensor([2])
3003.png,tensor([1])
3004.png,tensor([1])
3005.png,tensor([2])
3006.png,tensor([8])
3007.png,tensor([9])
3008.png,tensor([7])
3009.png,tensor([1])
3010.png,tensor([9])
3011.png,tensor([4])
3012.png,tensor([0])
3013.png,tensor([7])
3014.png,tensor([1])
3015.png,tensor([8])
3016.png,tensor([1])
3017.png,tensor([9])
3018.png,tensor([4])
3019.png,tensor([3])
3020.png,tensor([9])
3021.png,tensor([4])
3022.png,tensor([0])
3023.png,tensor([4])
3024.png,tensor([0])
3025.png,tensor([0])
3026.png,tensor([1])
3027.png,tensor([9])
3028.png,tensor([7])
3029.png,tensor([9])
3030.png,tensor([4])
3031.png,tensor([2])
3032.png,tensor([6])
3033.png,tensor([6])
3034.png,tensor([3])
3035.png,tensor([1])
3036.png,tensor([9])
3037.png,tensor([0])
3038.png,tensor([0])
3039.png,tensor([6])
3040.png,tensor([5])
3041.png,tensor([5])
3042.png,tensor([4])
3043.png,tensor([3])
3044.png,tensor([8])
3045.png,tensor([2])
3046.png,tensor([7])
3047.png,tensor([2])
3048.png,tensor([9])
3049.png,tensor([7])
3050.png,tensor([0])
3051.png,tensor([1])
3052.png,tensor([2])
3053.png,tensor([5])
3054.png,tensor([4])
3055.png,tensor([6])
3056.png,tensor([0])
3057.png,tensor([6])
3058.png,tensor([0])
3059.png,tensor([5])
3060.png,tensor([4])
3061.png,tensor([0])
3062.png,tensor([3])
3063.png,tensor([7])
3064.png,tensor([9])
3065.png,tensor([8])
3066.png,tensor([5])
3067.png,tensor([6])
3068.png,tensor([2])
3069.png,tensor([7])
3070.png,tensor([8])
3071.png,tensor([3])
3072.png,tensor([6])
3073.png,tensor([9])
3074.png,tensor([2])
3075.png,tensor([5])
3076.png,tensor([6])
3077.png,tensor([2])
3078.png,tensor([8])
3079.png,tensor([6])
3080.png,tensor([8])
3081.png,tensor([0])
3082.png,tensor([6])
3083.png,tensor([3])
3084.png,tensor([2])
3085.png,tensor([1])
3086.png,tensor([6])
3087.png,tensor([8])
3088.png,tensor([8])
3089.png,tensor([1])
3090.png,tensor([4])
3091.png,tensor([3])
3092.png,tensor([0])
3093.png,tensor([6])
3094.png,tensor([6])
3095.png,tensor([3])
3096.png,tensor([6])
3097.png,tensor([0])
3098.png,tensor([8])
3099.png,tensor([1])
3100.png,tensor([8])
3101.png,tensor([8])
3102.png,tensor([8])
3103.png,tensor([6])
3104.png,tensor([4])
3105.png,tensor([3])
3106.png,tensor([2])
3107.png,tensor([6])
3108.png,tensor([3])
3109.png,tensor([8])
3110.png,tensor([0])
3111.png,tensor([5])
3112.png,tensor([6])
3113.png,tensor([0])
3114.png,tensor([8])
3115.png,tensor([8])
3116.png,tensor([4])
3117.png,tensor([6])
3118.png,tensor([2])
3119.png,tensor([5])
3120.png,tensor([3])
3121.png,tensor([5])
3122.png,tensor([5])
3123.png,tensor([8])
3124.png,tensor([3])
3125.png,tensor([0])
3126.png,tensor([4])
3127.png,tensor([6])
3128.png,tensor([0])
3129.png,tensor([4])
3130.png,tensor([7])
3131.png,tensor([5])
3132.png,tensor([2])
3133.png,tensor([6])
3134.png,tensor([1])
3135.png,tensor([2])
3136.png,tensor([2])
3137.png,tensor([4])
3138.png,tensor([5])
3139.png,tensor([4])
3140.png,tensor([7])
3141.png,tensor([2])
3142.png,tensor([5])
3143.png,tensor([1])
3144.png,tensor([8])
3145.png,tensor([1])
3146.png,tensor([3])
3147.png,tensor([4])
3148.png,tensor([3])
3149.png,tensor([6])
3150.png,tensor([0])
3151.png,tensor([2])
3152.png,tensor([4])
3153.png,tensor([9])
3154.png,tensor([3])
3155.png,tensor([8])
3156.png,tensor([7])
3157.png,tensor([6])
3158.png,tensor([5])
3159.png,tensor([9])
3160.png,tensor([6])
3161.png,tensor([0])
3162.png,tensor([2])
3163.png,tensor([4])
3164.png,tensor([6])
3165.png,tensor([8])
3166.png,tensor([6])
3167.png,tensor([5])
3168.png,tensor([9])
3169.png,tensor([3])
3170.png,tensor([8])
3171.png,tensor([1])
3172.png,tensor([3])
3173.png,tensor([5])
3174.png,tensor([2])
3175.png,tensor([8])
3176.png,tensor([1])
3177.png,tensor([6])
3178.png,tensor([3])
3179.png,tensor([6])
3180.png,tensor([2])
3181.png,tensor([0])
3182.png,tensor([3])
3183.png,tensor([9])
3184.png,tensor([0])
3185.png,tensor([5])
3186.png,tensor([2])
3187.png,tensor([4])
3188.png,tensor([3])
3189.png,tensor([8])
3190.png,tensor([8])
3191.png,tensor([2])
3192.png,tensor([1])
3193.png,tensor([4])
3194.png,tensor([1])
3195.png,tensor([3])
3196.png,tensor([5])
3197.png,tensor([6])
3198.png,tensor([2])
3199.png,tensor([9])
3200.png,tensor([1])
3201.png,tensor([2])
3202.png,tensor([7])
3203.png,tensor([3])
3204.png,tensor([6])
3205.png,tensor([4])
3206.png,tensor([8])
3207.png,tensor([9])
3208.png,tensor([1])
3209.png,tensor([9])
3210.png,tensor([6])
3211.png,tensor([3])
3212.png,tensor([8])
3213.png,tensor([4])
3214.png,tensor([9])
3215.png,tensor([8])
3216.png,tensor([5])
3217.png,tensor([7])
3218.png,tensor([8])
3219.png,tensor([0])
3220.png,tensor([3])
3221.png,tensor([2])
3222.png,tensor([3])
3223.png,tensor([8])
3224.png,tensor([4])
3225.png,tensor([8])
3226.png,tensor([2])
3227.png,tensor([3])
3228.png,tensor([0])
3229.png,tensor([3])
3230.png,tensor([4])
3231.png,tensor([4])
3232.png,tensor([1])
3233.png,tensor([0])
3234.png,tensor([0])
3235.png,tensor([2])
3236.png,tensor([7])
3237.png,tensor([9])
3238.png,tensor([6])
3239.png,tensor([7])
3240.png,tensor([0])
3241.png,tensor([3])
3242.png,tensor([2])
3243.png,tensor([2])
3244.png,tensor([7])
3245.png,tensor([5])
3246.png,tensor([3])
3247.png,tensor([0])
3248.png,tensor([1])
3249.png,tensor([1])
3250.png,tensor([7])
3251.png,tensor([6])
3252.png,tensor([2])
3253.png,tensor([2])
3254.png,tensor([5])
3255.png,tensor([5])
3256.png,tensor([0])
3257.png,tensor([6])
3258.png,tensor([1])
3259.png,tensor([0])
3260.png,tensor([5])
3261.png,tensor([9])
3262.png,tensor([5])
3263.png,tensor([7])
3264.png,tensor([9])
3265.png,tensor([7])
3266.png,tensor([8])
3267.png,tensor([0])
3268.png,tensor([6])
3269.png,tensor([7])
3270.png,tensor([1])
3271.png,tensor([1])
3272.png,tensor([9])
3273.png,tensor([7])
3274.png,tensor([2])
3275.png,tensor([8])
3276.png,tensor([9])
3277.png,tensor([3])
3278.png,tensor([7])
3279.png,tensor([4])
3280.png,tensor([0])
3281.png,tensor([9])
3282.png,tensor([1])
3283.png,tensor([2])
3284.png,tensor([0])
3285.png,tensor([7])
3286.png,tensor([8])
3287.png,tensor([2])
3288.png,tensor([2])
3289.png,tensor([2])
3290.png,tensor([9])
3291.png,tensor([9])
3292.png,tensor([3])
3293.png,tensor([1])
3294.png,tensor([3])
3295.png,tensor([1])
3296.png,tensor([7])
3297.png,tensor([0])
3298.png,tensor([2])
3299.png,tensor([1])
3300.png,tensor([3])
3301.png,tensor([5])
3302.png,tensor([7])
3303.png,tensor([1])
3304.png,tensor([8])
3305.png,tensor([4])
3306.png,tensor([9])
3307.png,tensor([4])
3308.png,tensor([6])
3309.png,tensor([9])
3310.png,tensor([7])
3311.png,tensor([2])
3312.png,tensor([3])
3313.png,tensor([6])
3314.png,tensor([0])
3315.png,tensor([3])
3316.png,tensor([9])
3317.png,tensor([5])
3318.png,tensor([9])
3319.png,tensor([7])
3320.png,tensor([6])
3321.png,tensor([3])
3322.png,tensor([6])
3323.png,tensor([4])
3324.png,tensor([9])
3325.png,tensor([2])
3326.png,tensor([1])
3327.png,tensor([5])
3328.png,tensor([7])
3329.png,tensor([7])
3330.png,tensor([1])
3331.png,tensor([7])
3332.png,tensor([0])
3333.png,tensor([1])
3334.png,tensor([3])
3335.png,tensor([8])
3336.png,tensor([3])
3337.png,tensor([6])
3338.png,tensor([4])
3339.png,tensor([9])
3340.png,tensor([2])
3341.png,tensor([0])
3342.png,tensor([7])
3343.png,tensor([6])
3344.png,tensor([5])
3345.png,tensor([2])
3346.png,tensor([4])
3347.png,tensor([8])
3348.png,tensor([7])
3349.png,tensor([5])
3350.png,tensor([5])
3351.png,tensor([9])
3352.png,tensor([1])
3353.png,tensor([8])
3354.png,tensor([4])
3355.png,tensor([6])
3356.png,tensor([0])
3357.png,tensor([6])
3358.png,tensor([1])
3359.png,tensor([1])
3360.png,tensor([9])
3361.png,tensor([8])
3362.png,tensor([6])
3363.png,tensor([1])
3364.png,tensor([6])
3365.png,tensor([0])
3366.png,tensor([7])
3367.png,tensor([6])
3368.png,tensor([2])
3369.png,tensor([6])
3370.png,tensor([5])
3371.png,tensor([2])
3372.png,tensor([2])
3373.png,tensor([0])
3374.png,tensor([4])
3375.png,tensor([1])
3376.png,tensor([4])
3377.png,tensor([2])
3378.png,tensor([0])
3379.png,tensor([9])
3380.png,tensor([4])
3381.png,tensor([2])
3382.png,tensor([7])
3383.png,tensor([2])
3384.png,tensor([9])
3385.png,tensor([7])
3386.png,tensor([1])
3387.png,tensor([2])
3388.png,tensor([6])
3389.png,tensor([8])
3390.png,tensor([4])
3391.png,tensor([7])
3392.png,tensor([7])
3393.png,tensor([7])
3394.png,tensor([7])
3395.png,tensor([0])
3396.png,tensor([1])
3397.png,tensor([8])
3398.png,tensor([9])
3399.png,tensor([8])
3400.png,tensor([8])
3401.png,tensor([8])
3402.png,tensor([5])
3403.png,tensor([3])
3404.png,tensor([1])
3405.png,tensor([7])
3406.png,tensor([4])
3407.png,tensor([6])
3408.png,tensor([6])
3409.png,tensor([3])
3410.png,tensor([8])
3411.png,tensor([4])
3412.png,tensor([3])
3413.png,tensor([0])
3414.png,tensor([5])
3415.png,tensor([1])
3416.png,tensor([3])
3417.png,tensor([9])
3418.png,tensor([8])
3419.png,tensor([6])
3420.png,tensor([6])
3421.png,tensor([2])
3422.png,tensor([4])
3423.png,tensor([7])
3424.png,tensor([0])
3425.png,tensor([7])
3426.png,tensor([1])
3427.png,tensor([1])
3428.png,tensor([3])
3429.png,tensor([7])
3430.png,tensor([9])
3431.png,tensor([7])
3432.png,tensor([0])
3433.png,tensor([7])
3434.png,tensor([2])
3435.png,tensor([9])
3436.png,tensor([0])
3437.png,tensor([8])
3438.png,tensor([0])
3439.png,tensor([4])
3440.png,tensor([4])
3441.png,tensor([4])
3442.png,tensor([7])
3443.png,tensor([7])
3444.png,tensor([9])
3445.png,tensor([8])
3446.png,tensor([2])
3447.png,tensor([0])
3448.png,tensor([6])
3449.png,tensor([1])
3450.png,tensor([2])
3451.png,tensor([3])
3452.png,tensor([1])
3453.png,tensor([7])
3454.png,tensor([9])
3455.png,tensor([3])
3456.png,tensor([9])
3457.png,tensor([8])
3458.png,tensor([6])
3459.png,tensor([3])
3460.png,tensor([2])
3461.png,tensor([3])
3462.png,tensor([8])
3463.png,tensor([3])
3464.png,tensor([9])
3465.png,tensor([3])
3466.png,tensor([2])
3467.png,tensor([2])
3468.png,tensor([3])
3469.png,tensor([0])
3470.png,tensor([0])
3471.png,tensor([9])
3472.png,tensor([3])
3473.png,tensor([6])
3474.png,tensor([1])
3475.png,tensor([9])
3476.png,tensor([9])
3477.png,tensor([5])
3478.png,tensor([5])
3479.png,tensor([0])
3480.png,tensor([4])
3481.png,tensor([0])
3482.png,tensor([0])
3483.png,tensor([8])
3484.png,tensor([4])
3485.png,tensor([2])
3486.png,tensor([8])
3487.png,tensor([8])
3488.png,tensor([6])
3489.png,tensor([4])
3490.png,tensor([5])
3491.png,tensor([7])
3492.png,tensor([5])
3493.png,tensor([6])
3494.png,tensor([8])
3495.png,tensor([2])
3496.png,tensor([8])
3497.png,tensor([3])
3498.png,tensor([9])
3499.png,tensor([9])
3500.png,tensor([4])
3501.png,tensor([8])
3502.png,tensor([4])
3503.png,tensor([6])
3504.png,tensor([1])
3505.png,tensor([9])
3506.png,tensor([0])
3507.png,tensor([9])
3508.png,tensor([6])
3509.png,tensor([0])
3510.png,tensor([2])
3511.png,tensor([2])
3512.png,tensor([1])
3513.png,tensor([8])
3514.png,tensor([3])
3515.png,tensor([2])
3516.png,tensor([9])
3517.png,tensor([1])
3518.png,tensor([2])
3519.png,tensor([6])
3520.png,tensor([6])
3521.png,tensor([6])
3522.png,tensor([1])
3523.png,tensor([9])
3524.png,tensor([5])
3525.png,tensor([9])
3526.png,tensor([3])
3527.png,tensor([8])
3528.png,tensor([3])
3529.png,tensor([6])
3530.png,tensor([9])
3531.png,tensor([1])
3532.png,tensor([9])
3533.png,tensor([1])
3534.png,tensor([2])
3535.png,tensor([5])
3536.png,tensor([2])
3537.png,tensor([3])
3538.png,tensor([7])
3539.png,tensor([9])
3540.png,tensor([7])
3541.png,tensor([4])
3542.png,tensor([2])
3543.png,tensor([2])
3544.png,tensor([8])
3545.png,tensor([1])
3546.png,tensor([2])
3547.png,tensor([5])
3548.png,tensor([2])
3549.png,tensor([3])
3550.png,tensor([8])
3551.png,tensor([8])
3552.png,tensor([0])
3553.png,tensor([7])
3554.png,tensor([8])
3555.png,tensor([6])
3556.png,tensor([1])
3557.png,tensor([6])
3558.png,tensor([7])
3559.png,tensor([8])
3560.png,tensor([1])
3561.png,tensor([1])
3562.png,tensor([6])
3563.png,tensor([7])
3564.png,tensor([8])
3565.png,tensor([6])
3566.png,tensor([3])
3567.png,tensor([8])
3568.png,tensor([2])
3569.png,tensor([1])
3570.png,tensor([2])
3571.png,tensor([6])
3572.png,tensor([5])
3573.png,tensor([9])
3574.png,tensor([9])
3575.png,tensor([2])
3576.png,tensor([8])
3577.png,tensor([0])
3578.png,tensor([9])
3579.png,tensor([5])
3580.png,tensor([2])
